name,link,price_simbol,price,price_discount,best_seller,promotional
Guante De Bici Auto De Medio Dedo Ruta Ciclismo Montaña,https://articulo.mercadolibre.com.mx/MLM-689554437-guante-de-bici-auto-de-medio-dedo-ruta-ciclismo-montana-_JM?searchVariation=38834415191#searchVariation=38834415191&position=11&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,178,,False,False
Lentes Deportivos Polarizados Unisex Para Ciclismo,https://articulo.mercadolibre.com.mx/MLM-795924258-lentes-deportivos-polarizados-unisex-para-ciclismo-_JM#position=12&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,329,,False,False
Lampara Bicicleta Portatil Recargable 3000 Lumenes Vs Agua,https://articulo.mercadolibre.com.mx/MLM-618512635-lampara-bicicleta-portatil-recargable-3000-lumenes-vs-agua-_JM#position=13&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,185,,True,False
Kit Casco Bicicleta Con Vicera + 1luz Roja+ 1mascara Facial,https://articulo.mercadolibre.com.mx/MLM-665342677-kit-casco-bicicleta-con-vicera-1luz-roja-1mascara-facial-_JM?searchVariation=59477836013#searchVariation=59477836013&position=14&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,498,,False,False
Pasamontañas Balaclava Polar Termica Multiusos Calientito,https://articulo.mercadolibre.com.mx/MLM-570173079-pasamontanas-balaclava-polar-termica-multiusos-calientito-_JM?searchVariation=19345931650#searchVariation=19345931650&position=15&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,89,,False,False
Soporte Motocicleta Bicicleta Base Celular Holder Universal,https://articulo.mercadolibre.com.mx/MLM-760729784-soporte-motocicleta-bicicleta-base-celular-holder-universal-_JM#position=16&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,85,,False,False
Multifuncional Kits 16 En 1 Herramienta Bicicleta,https://articulo.mercadolibre.com.mx/MLM-702035475-multifuncional-kits-16-en-1-herramienta-bicicleta-_JM#position=17&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,279,,False,False
Cubierta De Asiento De Bicicleta,https://articulo.mercadolibre.com.mx/MLM-691925689-cubierta-de-asiento-de-bicicleta-_JM#position=18&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,159,,False,False
Luz Trasera De Bicicleta Recargable Ipx-4 Impermeable,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=RBjWZDJ8bKBiKJ86lhxVEXzD1VGcMTIkRotUU%2B3PH%2FYgz9dqLgxX7DepVJq1NC6C06vqXNtMT%2BNZC1BZcXWgOw1W5z3pZwW5f1CbPbIRkkLP6HxNfT6I95Z9I2svMBgnr8P2nV4uzfzTBghLNCxfudYy1J%2FrtE%2Bh%2FRCd9q1S%2BhE9NUqUx5gfiwKY1j0MfsEQ%2FWP8wZrtGJVhko9udPea6g0maiqyXjAeCPWuTxbmja0Y15qZEQST8oX4W%2F%2BzkPjERGlbCMuFdnJLm%2F6cQJlrAUswlVyN74fDXjf55NdHqxW6tTd9sOLQ%2BKNtMo6vzXx0iuhw9dec2jWUljDlkUsCtpIcYh%2FLmRh%2FiA8a8UHm8MTCaPQ%2FK83Uy9kp4nSB5LMhyElDKXq5%2FyGwuTbtWaldDJma4c9bpoQVI5CDOHCjsRqjroMFTvk%2F50Fi54n%2BI8UcgGvevXpX4QGln8FOj94PGtPh%2BRiCn9itpUs5XvyH7bnVJhedhCBa5ekeMuZlE5wI1ZVTyOux8hBdb2U%2FZjVA3mJVEeJXgOc97Wcml%2BqZH5CWZ05iF2GnH57IoRFjv1ukLWl97ue3phkrIMv%2FerN3GWVfBQ3fqF0bpLpEFCkNCdvNBqO3wkeg1aY7Ivqcn26Be9mgcXuMKGIJ1V58mfVWJoYf1aN3Bnuwb281dOgkJCFvJCNiNkkGKs6%2Bt1IcM9qoHOEzVuRVGFoUtdm4v1FFCiqlCYhE8VShrGf%2By9Kf8378ni2jJrySbvbawazRYpAWk%2BJ52fRu0Wurw2Pqm%2B%2B2I2Zz%2BBInZ2Y0q5qa181cZNO6WERUplZ%2BM0vcaEr8UMMty5mcY8ytEMrJgwegjPrylFHR70VyXTH%2Bu8DU7Z5VRAhluHeqvhyke%2Fv%2B%2Fi6DPaDaaJqKToCG1b3bN50FGW5tVIV8x5R7jIb1H3%2FeIFKCZQGFneJpDt0bl89uygplsOxh3kmUr3ltl2x9Fw%2FSc246dzbbBMHE%2Bj5c5H8L9izXn8C0Q%2Fpmq%2FqK3IT8F2UQr3Doci3jLgU3zSJq9tIXCslXPwFHgIiOpc7XSkqCN9tyuOHzkM7I6OI1MVfxPCeMGZndEki%2FIZgJHLeJqR7jZ5mH9pODQRWFADYy6lHmUA3tp5Fr5f%2Fz6hBj5iWJDBe1nVKtYwLmokXHpBp8QpQY%2Ff6DcAs2f30WW47qlDQUUyw4wmg9uA9yOlFzGkxc7yQAgPMwvJKTyPjiZs%2FyGNpDSBybqIJgwntXk4307J2vWYUXmEB8zuPscV4NRcw2D5jKgmRnvn9xkxaP%2BDqN3congDJBLAFrV7bzVSqm502KxCN2JHBY%2Br99b4fJlyaYB8rbiOicuGG5ySU2%2F4Rs1xgjqkwCs%2B5mUf%2FV%2Fmub5GkgS%2BdkHdDNnKcCqyV3RtOobqezc4cx39EMnkszzdEB8eaMzaUbp%2BYof8oLybcyQp6k7TjUjQL9bL9IRouWxR3MgUZA9h%2FaKbQiWSmSwdFW9xFnps50OOqaIA%3D%3D,$,55,,False,True
"Ciclismo, Gel, Calzon, Boxer, Bicicleta, Spin",https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=SoKRlsvEsRw5JmDGiPipIEe7Vb4BwdoMwzpnJyeShsMk7kWtRboxTqDFpI253w%2BiiesGXw3YYs7u%2B%2B7F1a74pP3rZhqoNOQ%2FjbCjAUHtwuc1p%2BktswaQnGktunFCR%2BWMeDBX7YsFqzv8qKxsaB8%2FmhA5QR2pONbvSJvPcW%2F0n2q52acS1yGTjduila6rr03nKHxLGv6sy2vC5oOJb582oJqOFAuExpOFKE%2FsvlUYIY2KyrU78hvWhqkwYlW3rX14erPuJi7ZlL%2BXc0b4PhWs6tzjoDlKvGShxd584VIPP3ReirmxQ8kpGBnS2ntzKJf%2FhI3w1ogXiQW4urD4JI9WHy%2FMU7cWy7COBc7lxD0HvHNcwPWERiWnaIUDKkcsI7Ixr32Y9thMIJFHxnpGgEZHs31chCd1%2F1nh7UDAw%2BvgBspCWPJZqTW4KZXQ0vcccJggbdVb6DS%2FcyBMDJ55Tess9wX5skmFlOXH2BdjY3ZpjUHO%2BedyBWx9jXqCnsjKhPcMQSfWMLQvT0m%2BY1EPT06jHQdVJdCS3yHVr3%2FmyPirg%2FARL%2BJ4WwKBNDGn6aihiFutBZ4qnXZa6W2yW%2BeL%2FZ5iy%2Bf7oH2ojpOuES4Z4Z7SlL2nJuAFHKoBUAcQXmxBFooAp7dDFdePZCm0HbpFkCLB%2BY71B%2BxF2TGJPITY4Q9XTFPm9PTBOZ46pl%2B%2BmNJTL8pJApX%2Bn7W3lXyI2OvrIjPnQj2sl0aVN90xKztWAPbFx%2FkgNZRZ1UeVtViNtH0VmVZKWsXGoDo58qu6vJSokgQpqZKsRzlbW8xDBcyy8Oa2Yv%2FCfbviKAwryRcdvh7CORYga7DHVZvIiM7JSQLKGn0%2BIBPCrZKf1FRjBpX6i5SYmXBT%2B0PXm1ybwIsj2DQD6Y5ITAlhbKglw%2BRVNk9o%2FqdHZPS%2BVtpCQEcS2EXJlgoJA%2BCRhQZLjhi7ey63lbJd178vpMzWHhQsHUrBYAA1Off4UQK62u1gqg0X2DcpPI2t1kYg0Qy1CTROA6ZypJlv8P%2BMhMhts8GNH4IOjryxKgSQgvTfqCyfnCgy810EVQUrpOEOJaxEQYObm5nXRN8jfo8eBh%2BlkFPLKvwAdI2ayavjNIHzFtXsCpmiw7n7BkDkIwsA498i3FeTCTYQzWvfm2GJ2gEOdC21PKIapOEZG8JAgNvQoi4R7sbtn3jlnQLge9mbiHfj6HQBE72fgC3PxDDaGYZpnUvK%2FF%2FbyTAyF%2FIUOAauyUWfafrdkdAvmvS7bG2tSHGuY%2FncALDcuH3X5DaJtGjkbccrL%2BNEXzpzNbym1L2homjRO%2F6PV0UEcBhw8sK0yrU%2BqvFFo6kHKmUNJxTre6%2FwuXx2vT7asoFEuoHD6WbLmoTd8Fgarmt%2FUbeZrVeMRWo9VUdyRp7dxEmke3TyUORbS3VtLTgvaosWzIDsZiIvw%2F98CS%2FfN05tlJABelmh62eZ3hyI8YlI9IGDKxyiHeCEgozZtDcueb64Twa9tyRp5IJ%2FyWHTRz5KVImejkpmuO5Bl3s%3D,$,254,,False,True
