id,uid,parent,name,href,index,hierarchy,subcategories
MCO1743,,,"Carros, Motos y Otros",https://www.mercadolibre.com.co/vehiculos/#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1743&c_uid=6c1cc6a0-897b-11eb-bd68-151be6208d94,10,1,7
MCO1051,,,Celulares y Teléfonos,https://www.mercadolibre.com.co/c/celulares-y-telefonos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1051&c_uid=6c1832ca-897b-11eb-bd68-151be6208d94,11,1,10
MCO1648,,,Computación,https://www.mercadolibre.com.co/c/computacion#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1648&c_uid=6c1832cb-897b-11eb-bd68-151be6208d94,12,1,20
MCO1144,,,Consolas y Videojuegos,https://www.mercadolibre.com.co/c/consolas-y-videojuegos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1144&c_uid=6c1832cc-897b-11eb-bd68-151be6208d94,13,1,7
MCO172890,,,Construcción,https://www.mercadolibre.com.co/c/construccion#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO172890&c_uid=6c1832cd-897b-11eb-bd68-151be6208d94,14,1,11
MCO1276,,,Deportes y Fitness,https://www.mercadolibre.com.co/c/deportes-y-fitness#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1276&c_uid=6c1832ce-897b-11eb-bd68-151be6208d94,15,1,40
MCO5726,,,Electrodomésticos,https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO5726&c_uid=6c1832cf-897b-11eb-bd68-151be6208d94,16,1,8
MCO1000,,,"Electrónica, Audio y Video",https://www.mercadolibre.com.co/c/electronica-audio-y-video#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1000&c_uid=6c1832d0-897b-11eb-bd68-151be6208d94,17,1,15
MCO175794,,,Herramientas,https://www.mercadolibre.com.co/c/herramientas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO175794&c_uid=6c1832d1-897b-11eb-bd68-151be6208d94,18,1,9
MCO1574,,,Hogar y Muebles,https://www.mercadolibre.com.co/c/hogar-y-muebles#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1574&c_uid=6c1832d2-897b-11eb-bd68-151be6208d94,19,1,12
MCO1499,,,Industrias y Oficinas,https://www.mercadolibre.com.co/c/industrias-y-oficinas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1499&c_uid=6c1832d3-897b-11eb-bd68-151be6208d94,20,1,13
MCO1459,,,Inmuebles,http://www.mercadolibre.com.co/inmuebles/#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1459&c_uid=6c1cc6a1-897b-11eb-bd68-151be6208d94,21,1,15
MCO1182,,,Instrumentos Musicales,https://www.mercadolibre.com.co/c/instrumentos-musicales#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1182&c_uid=6c1859d0-897b-11eb-bd68-151be6208d94,22,1,12
MCO1132,,,Juegos y Juguetes,https://www.mercadolibre.com.co/c/juegos-y-juguetes#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1132&c_uid=6c1859d1-897b-11eb-bd68-151be6208d94,23,1,25
MCO3025,,,"Libros, Revistas y Comics",https://www.mercadolibre.com.co/c/libros-revistas-y-comics#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO3025&c_uid=6c1859d2-897b-11eb-bd68-151be6208d94,24,1,6
MCO1168,,,"Música, Películas y Series",https://www.mercadolibre.com.co/c/musica-peliculas-y-series#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1168&c_uid=6c1859d3-897b-11eb-bd68-151be6208d94,25,1,5
MCO118204,,,"Recuerdos, Piñatería y Fiestas",https://www.mercadolibre.com.co/c/recuerdos-pinateria-y-fiestas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO118204&c_uid=6c1859d4-897b-11eb-bd68-151be6208d94,26,1,10
MCO3937,,,Relojes y Joyas,https://www.mercadolibre.com.co/c/relojes-y-joyas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO3937&c_uid=6c1859d5-897b-11eb-bd68-151be6208d94,27,1,11
MCO1430,,,Ropa y Accesorios,https://www.mercadolibre.com.co/c/ropa-y-accesorios#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1430&c_uid=6c1859d6-897b-11eb-bd68-151be6208d94,28,1,24
MCO180800,,,Salud y Equipamiento Médico,https://www.mercadolibre.com.co/c/salud-y-equipamiento-medico#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO180800&c_uid=6c1859d7-897b-11eb-bd68-151be6208d94,29,1,8
MCO1540,,,Servicios,https://www.mercadolibre.com.co/c/servicios#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1540&c_uid=6c1859d8-897b-11eb-bd68-151be6208d94,30,1,13
MCO1953,,,Otras categorías,https://www.mercadolibre.com.co/c/otras-categorias#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1953&c_uid=6c1859d9-897b-11eb-bd68-151be6208d94,31,1,13
